	SNP	Chromosome	Position	trait1
15799	ENSG00000100603	chr14	78198881	0.00362144461568068
15800	ENSG00000100603	chr14	78205080	0.00362144461568068
15801	ENSG00000165409	chr14	81421332	0.0695853710059917
15802	ENSG00000165409	chr14	81574692	0.0695853710059917
15803	ENSG00000054983	chr14	88399357	1.24352091779473e-05
15804	ENSG00000054983	chr14	88400066	1.24352091779473e-05
15805	ENSG00000054983	chr14	88400674	1.24352091779473e-05
15806	ENSG00000054983	chr14	88401024	1.24352091779473e-05
15807	ENSG00000054983	chr14	88401115	1.24352091779473e-05
15808	ENSG00000054983	chr14	88407738	1.24352091779473e-05
15809	ENSG00000054983	chr14	88425896	1.24352091779473e-05
15810	ENSG00000054983	chr14	88429615	1.24352091779473e-05
15811	ENSG00000054983	chr14	88434736	1.24352091779473e-05
15812	ENSG00000054983	chr14	88442701	1.24352091779473e-05
15813	ENSG00000054983	chr14	88447546	1.24352091779473e-05
15814	ENSG00000054983	chr14	88448548	1.24352091779473e-05
15815	ENSG00000054983	chr14	88450784	1.24352091779473e-05
15816	ENSG00000054983	chr14	88454095	1.24352091779473e-05
15817	ENSG00000100764	chr14	90722838	0.848324817413863
15818	ENSG00000100764	chr14	90722870	0.848324817413863
15819	ENSG00000100764	chr14	90722871	0.848324817413863
15820	ENSG00000100764	chr14	90722897	0.848324817413863
15821	ENSG00000100764	chr14	90722897	0.848324817413863
15822	ENSG00000100764	chr14	90722921	0.848324817413863
15823	ENSG00000100764	chr14	90733819	0.848324817413863
15824	ENSG00000198668	chr14	90862845	0.0367187372435815
15825	ENSG00000198668	chr14	90863326	0.0367187372435815
15826	ENSG00000198668	chr14	90863372	0.0367187372435815
15827	ENSG00000198668	chr14	90863375	0.0367187372435815
15828	ENSG00000198668	chr14	90863375	0.0367187372435815
15829	ENSG00000198668	chr14	90863375	0.0367187372435815
15830	ENSG00000198668	chr14	90863375	0.0367187372435815
15831	ENSG00000198668	chr14	90863383	0.0367187372435815
15832	ENSG00000198668	chr14	90863399	0.0367187372435815
15833	ENSG00000198668	chr14	90864275	0.0367187372435815
15834	ENSG00000198668	chr14	90864605	0.0367187372435815
15835	ENSG00000198668	chr14	90866321	0.0367187372435815
15836	ENSG00000198668	chr14	90867676	0.0367187372435815
15837	ENSG00000198668	chr14	90869975	0.0367187372435815
15838	ENSG00000198668	chr14	90870511	0.0367187372435815
15839	ENSG00000100784	chr14	91372535	0.000281333625850521
15840	ENSG00000119714	chr14	91698875	0.321800717448904
15841	ENSG00000119714	chr14	91698876	0.321800717448904
15842	ENSG00000119714	chr14	91698876	0.321800717448904
15843	ENSG00000119714	chr14	91700380	0.321800717448904
15844	ENSG00000119714	chr14	91701461	0.321800717448904
15845	ENSG00000183648	chr14	92582465	0.787355660272126
15846	ENSG00000183648	chr14	92582466	0.787355660272126
15847	ENSG00000183648	chr14	92582468	0.787355660272126
15848	ENSG00000183648	chr14	92582469	0.787355660272126
15849	ENSG00000183648	chr14	92582469	0.787355660272126
15850	ENSG00000183648	chr14	92586674	0.787355660272126
15851	ENSG00000165934	chr14	92588280	0.00107151370632487
15852	ENSG00000165934	chr14	92588315	0.00107151370632487
15853	ENSG00000165934	chr14	92588328	0.00107151370632487
15854	ENSG00000165934	chr14	92620364	0.00107151370632487
15855	ENSG00000165934	chr14	92621522	0.00107151370632487
15856	ENSG00000100600	chr14	93170166	0.313522554747546
15857	ENSG00000100600	chr14	93170620	0.313522554747546
15858	ENSG00000100600	chr14	93172697	0.313522554747546
15859	ENSG00000100600	chr14	93198740	0.313522554747546
15860	ENSG00000100600	chr14	93199072	0.313522554747546
15861	ENSG00000100600	chr14	93207777	0.313522554747546
15862	ENSG00000165949	chr14	94571181	0.0017560568809078
15863	ENSG00000165949	chr14	94577078	0.0017560568809078
15864	ENSG00000165949	chr14	94577079	0.0017560568809078
15865	ENSG00000165949	chr14	94577081	0.0017560568809078
15866	ENSG00000165949	chr14	94577081	0.0017560568809078
15867	ENSG00000165949	chr14	94577084	0.0017560568809078
15868	ENSG00000165949	chr14	94577092	0.0017560568809078
15869	ENSG00000165949	chr14	94577094	0.0017560568809078
15870	ENSG00000165949	chr14	94577100	0.0017560568809078
15871	ENSG00000165949	chr14	94577107	0.0017560568809078
15872	ENSG00000165949	chr14	94577160	0.0017560568809078
15873	ENSG00000165949	chr14	94579196	0.0017560568809078
15874	ENSG00000165949	chr14	94581196	0.0017560568809078
15875	ENSG00000165949	chr14	94581856	0.0017560568809078
15876	ENSG00000170099	chr14	94770584	0.03026918805761
15877	ENSG00000170099	chr14	94770585	0.03026918805761
15878	ENSG00000170099	chr14	94780576	0.03026918805761
15879	ENSG00000197249	chr14	94843083	0.984389919786196
15880	ENSG00000197249	chr14	94843083	0.984389919786196
15881	ENSG00000197249	chr14	94844685	0.984389919786196
15882	ENSG00000197249	chr14	94844709	0.984389919786196
15883	ENSG00000197249	chr14	94844712	0.984389919786196
15884	ENSG00000197249	chr14	94844725	0.984389919786196
15885	ENSG00000197249	chr14	94844785	0.984389919786196
15886	ENSG00000197249	chr14	94845449	0.984389919786196
15887	ENSG00000197249	chr14	94848999	0.984389919786196
15888	ENSG00000197249	chr14	94849105	0.984389919786196
15889	ENSG00000197249	chr14	94849140	0.984389919786196
15890	ENSG00000197249	chr14	94849223	0.984389919786196
15891	ENSG00000197249	chr14	94849296	0.984389919786196
15892	ENSG00000197249	chr14	94849507	0.984389919786196
15893	ENSG00000197249	chr14	94849965	0.984389919786196
15894	ENSG00000197249	chr14	94854946	0.984389919786196
15895	ENSG00000197249	chr14	94855893	0.984389919786196
15896	ENSG00000188488	chr14	95027778	5.64661766900282e-06
15897	ENSG00000188488	chr14	95027778	5.64661766900282e-06
15898	ENSG00000188488	chr14	95047727	5.64661766900282e-06
15899	ENSG00000188488	chr14	95047730	5.64661766900282e-06
15900	ENSG00000188488	chr14	95047730	5.64661766900282e-06
15901	ENSG00000188488	chr14	95047730	5.64661766900282e-06
15902	ENSG00000188488	chr14	95047733	5.64661766900282e-06
15903	ENSG00000188488	chr14	95047762	5.64661766900282e-06
15904	ENSG00000188488	chr14	95047803	5.64661766900282e-06
15905	ENSG00000188488	chr14	95047807	5.64661766900282e-06
15906	ENSG00000188488	chr14	95047951	5.64661766900282e-06
15907	ENSG00000188488	chr14	95048216	5.64661766900282e-06
15908	ENSG00000188488	chr14	95048307	5.64661766900282e-06
15909	ENSG00000196136	chr14	95078713	4.89460121282819e-05
15910	ENSG00000196136	chr14	95078720	4.89460121282819e-05
15911	ENSG00000196136	chr14	95078720	4.89460121282819e-05
15912	ENSG00000196136	chr14	95078726	4.89460121282819e-05
15913	ENSG00000196136	chr14	95078727	4.89460121282819e-05
15914	ENSG00000196136	chr14	95078727	4.89460121282819e-05
15915	ENSG00000196136	chr14	95078741	4.89460121282819e-05
15916	ENSG00000196136	chr14	95083978	4.89460121282819e-05
15917	ENSG00000168398	chr14	96671015	0.0247820175572267
15918	ENSG00000168398	chr14	96671131	0.0247820175572267
15919	ENSG00000168398	chr14	96671134	0.0247820175572267
15920	ENSG00000168398	chr14	96671175	0.0247820175572267
15921	ENSG00000100739	chr14	96722160	0.487005735241479
15922	ENSG00000100739	chr14	96731162	0.487005735241479
15923	ENSG00000090060	chr14	96970625	0.0879212958028677
15924	ENSG00000090060	chr14	96993778	0.0879212958028677
15925	ENSG00000090060	chr14	97000559	0.0879212958028677
15926	ENSG00000090060	chr14	97001861	0.0879212958028677
15927	ENSG00000090060	chr14	97003231	0.0879212958028677
15928	ENSG00000090060	chr14	97008243	0.0879212958028677
15929	ENSG00000090060	chr14	97008518	0.0879212958028677
15930	ENSG00000090060	chr14	97009065	0.0879212958028677
15931	ENSG00000090060	chr14	97014024	0.0879212958028677
15932	ENSG00000090060	chr14	97014232	0.0879212958028677
15933	ENSG00000090060	chr14	97026774	0.0879212958028677
15934	ENSG00000090060	chr14	97028794	0.0879212958028677
15935	ENSG00000036530	chr14	100150640	0.000972153203550273
15936	ENSG00000036530	chr14	100150650	0.000972153203550273
15937	ENSG00000036530	chr14	100151038	0.000972153203550273
15938	ENSG00000036530	chr14	100151040	0.000972153203550273
15939	ENSG00000036530	chr14	100172333	0.000972153203550273
15940	ENSG00000036530	chr14	100182146	0.000972153203550273
15941	ENSG00000036530	chr14	100182194	0.000972153203550273
15942	ENSG00000036530	chr14	100184019	0.000972153203550273
15943	ENSG00000100811	chr14	100704634	0.175404950909117
15944	ENSG00000100811	chr14	100705321	0.175404950909117
15945	ENSG00000100811	chr14	100706090	0.175404950909117
15946	ENSG00000100811	chr14	100706095	0.175404950909117
15947	ENSG00000100811	chr14	100742535	0.175404950909117
15948	ENSG00000197119	chr14	100757447	0.329530679711155
15949	ENSG00000197119	chr14	100757452	0.329530679711155
15950	ENSG00000197119	chr14	100757454	0.329530679711155
15951	ENSG00000197119	chr14	100758022	0.329530679711155
15952	ENSG00000197119	chr14	100758566	0.329530679711155
15953	ENSG00000197119	chr14	100758794	0.329530679711155
15954	ENSG00000197119	chr14	100758861	0.329530679711155
15955	ENSG00000197119	chr14	100758944	0.329530679711155
15956	ENSG00000197119	chr14	100759071	0.329530679711155
15957	ENSG00000197119	chr14	100759117	0.329530679711155
15958	ENSG00000197119	chr14	100759923	0.329530679711155
15959	ENSG00000197119	chr14	100762029	0.329530679711155
15960	ENSG00000197119	chr14	100762031	0.329530679711155
15961	ENSG00000197119	chr14	100762229	0.329530679711155
15962	ENSG00000197119	chr14	100762233	0.329530679711155
15963	ENSG00000197119	chr14	100764355	0.329530679711155
15964	ENSG00000197119	chr14	100764934	0.329530679711155
15965	ENSG00000197119	chr14	100764981	0.329530679711155
15966	ENSG00000197119	chr14	100771251	0.329530679711155
15967	ENSG00000197119	chr14	100771289	0.329530679711155
15968	ENSG00000080824	chr14	102547074	0.00816923379871567
15969	ENSG00000080824	chr14	102547385	0.00816923379871567
15970	ENSG00000080824	chr14	102549001	0.00816923379871567
15971	ENSG00000080824	chr14	102549778	0.00816923379871567
15972	ENSG00000080824	chr14	102550232	0.00816923379871567
15973	ENSG00000080824	chr14	102551269	0.00816923379871567
15974	ENSG00000080824	chr14	102551316	0.00816923379871567
15975	ENSG00000080824	chr14	102552222	0.00816923379871567
15976	ENSG00000080824	chr14	102552255	0.00816923379871567
15977	ENSG00000080824	chr14	102568274	0.00816923379871567
15978	ENSG00000198752	chr14	103406244	0.0605310487532905
15979	ENSG00000198752	chr14	103406252	0.0605310487532905
15980	ENSG00000198752	chr14	103410149	0.0605310487532905
15981	ENSG00000198752	chr14	103410347	0.0605310487532905
15982	ENSG00000198752	chr14	103452634	0.0605310487532905
15983	ENSG00000198752	chr14	103452846	0.0605310487532905
15984	ENSG00000075413	chr14	103851747	0.139209848767392
15985	ENSG00000075413	chr14	103851753	0.139209848767392
15986	ENSG00000075413	chr14	103852323	0.139209848767392
15987	ENSG00000075413	chr14	103852340	0.139209848767392
15988	ENSG00000075413	chr14	103852575	0.139209848767392
15989	ENSG00000075413	chr14	103883609	0.139209848767392
15990	ENSG00000075413	chr14	103883664	0.139209848767392
15991	ENSG00000075413	chr14	103883664	0.139209848767392
15992	ENSG00000075413	chr14	103895529	0.139209848767392
15993	ENSG00000075413	chr14	103932389	0.139209848767392
15994	ENSG00000075413	chr14	103932699	0.139209848767392
15995	ENSG00000075413	chr14	103941328	0.139209848767392
15996	ENSG00000075413	chr14	103941460	0.139209848767392
15997	ENSG00000075413	chr14	103955733	0.139209848767392
15998	ENSG00000075413	chr14	103957875	0.139209848767392
15999	ENSG00000075413	chr14	103965201	0.139209848767392
16000	ENSG00000142208	chr14	105235688	0.470062072476745
16001	ENSG00000142208	chr14	105235688	0.470062072476745
16002	ENSG00000142208	chr14	105235728	0.470062072476745
16003	ENSG00000142208	chr14	105236308	0.470062072476745
16004	ENSG00000142208	chr14	105236491	0.470062072476745
16005	ENSG00000142208	chr14	105236529	0.470062072476745
16006	ENSG00000142208	chr14	105240127	0.470062072476745
16007	ENSG00000142208	chr14	105241033	0.470062072476745
16008	ENSG00000142208	chr14	105259493	0.470062072476745
16009	ENSG00000142208	chr14	105259849	0.470062072476745
16010	ENSG00000174197	chr15	41913421	0.60151061673424
16011	ENSG00000174197	chr15	41913733	0.60151061673424
16012	ENSG00000128918	chr15	58306055	4.11025347032078e-17
16013	ENSG00000128918	chr15	58399615	4.11025347032078e-17
16014	ENSG00000166035	chr15	58702767	0.000109635922062852
16015	ENSG00000166035	chr15	58702770	0.000109635922062852
16016	ENSG00000166035	chr15	58702779	0.000109635922062852
16017	ENSG00000182256	chr15	27216428	0.0286135562329906
16018	ENSG00000182256	chr15	27216539	0.0286135562329906
16019	ENSG00000182256	chr15	27216590	0.0286135562329906
16020	ENSG00000140199	chr15	34525459	0.0142132959832899
16021	ENSG00000140199	chr15	34525459	0.0142132959832899
16022	ENSG00000140199	chr15	34525459	0.0142132959832899
16023	ENSG00000140199	chr15	34525459	0.0142132959832899
16024	ENSG00000140199	chr15	34525459	0.0142132959832899
16025	ENSG00000140199	chr15	34525463	0.0142132959832899
16026	ENSG00000140199	chr15	34525665	0.0142132959832899
16027	ENSG00000140199	chr15	34525912	0.0142132959832899
16028	ENSG00000140199	chr15	34526081	0.0142132959832899
16029	ENSG00000140199	chr15	34551073	0.0142132959832899
16030	ENSG00000140199	chr15	34553130	0.0142132959832899
16031	ENSG00000140199	chr15	34553178	0.0142132959832899
16032	ENSG00000069974	chr15	55495801	0.0304499002242087
16033	ENSG00000069974	chr15	55520863	0.0304499002242087
16034	ENSG00000069974	chr15	55530315	0.0304499002242087
16035	ENSG00000069974	chr15	55561991	0.0304499002242087
16036	ENSG00000069667	chr15	60780482	3.9537027765516e-13
16037	ENSG00000069667	chr15	60789462	3.9537027765516e-13
16038	ENSG00000069667	chr15	60789462	3.9537027765516e-13
16039	ENSG00000069667	chr15	60789483	3.9537027765516e-13
16040	ENSG00000069667	chr15	60803492	3.9537027765516e-13
16041	ENSG00000069667	chr15	60803655	3.9537027765516e-13
16042	ENSG00000069667	chr15	60803790	3.9537027765516e-13
16043	ENSG00000166206	chr15	26788692	1.15629563697746e-06
16044	ENSG00000166206	chr15	26788698	1.15629563697746e-06
16045	ENSG00000166206	chr15	26791318	1.15629563697746e-06
16046	ENSG00000166206	chr15	26792335	1.15629563697746e-06
16047	ENSG00000166206	chr15	26792402	1.15629563697746e-06
16048	ENSG00000166206	chr15	26792779	1.15629563697746e-06
16049	ENSG00000166206	chr15	26806215	1.15629563697746e-06
16050	ENSG00000166206	chr15	26825477	1.15629563697746e-06
16051	ENSG00000166206	chr15	26860443	1.15629563697746e-06
16052	ENSG00000166206	chr15	26995081	1.15629563697746e-06
16053	ENSG00000186297	chr15	27111509	0.0750918274941966
16054	ENSG00000186297	chr15	27112057	0.0750918274941966
16055	ENSG00000186297	chr15	27112218	0.0750918274941966
16056	ENSG00000186297	chr15	27112272	0.0750918274941966
16057	ENSG00000186297	chr15	27112391	0.0750918274941966
16058	ENSG00000186297	chr15	27113861	0.0750918274941966
16059	ENSG00000182256	chr15	27516687	0.0286135562329906
16060	ENSG00000182256	chr15	27516688	0.0286135562329906
16061	ENSG00000128731	chr15	28356185	0.299459300737605
16062	ENSG00000128731	chr15	28435346	0.299459300737605
16063	ENSG00000104067	chr15	29991570	1.83149555518571e-05
16064	ENSG00000104067	chr15	29992355	1.83149555518571e-05
16065	ENSG00000104067	chr15	29992358	1.83149555518571e-05
16066	ENSG00000104067	chr15	29993798	1.83149555518571e-05
16067	ENSG00000104067	chr15	30058642	1.83149555518571e-05
16068	ENSG00000104067	chr15	30092698	1.83149555518571e-05
16069	ENSG00000134160	chr15	31293263	0.000826476254843557
16070	ENSG00000134160	chr15	31293536	0.000826476254843557
16071	ENSG00000134160	chr15	31293552	0.000826476254843557
16072	ENSG00000134160	chr15	31294024	0.000826476254843557
16073	ENSG00000134160	chr15	31294666	0.000826476254843557
16074	ENSG00000175344	chr15	32322690	0.0192796408759295
16075	ENSG00000175344	chr15	32322700	0.0192796408759295
16076	ENSG00000175344	chr15	32322758	0.0192796408759295
16077	ENSG00000175344	chr15	32322758	0.0192796408759295
16078	ENSG00000198838	chr15	33603162	9.60178988798515e-06
16079	ENSG00000198838	chr15	33603176	9.60178988798515e-06
16080	ENSG00000184984	chr15	34260920	0.0733023229349508
16081	ENSG00000184984	chr15	34261088	0.0733023229349508
16082	ENSG00000184984	chr15	34310427	0.0733023229349508
16083	ENSG00000128829	chr15	40226346	0.187420333878454
16084	ENSG00000128829	chr15	40226346	0.187420333878454
16085	ENSG00000128829	chr15	40226353	0.187420333878454
16086	ENSG00000137806	chr15	41679550	0.00140801462405407
16087	ENSG00000137806	chr15	41679691	0.00140801462405407
16088	ENSG00000159459	chr15	43235094	3.5763750392129e-06
16089	ENSG00000159459	chr15	43235105	3.5763750392129e-06
16090	ENSG00000159459	chr15	43307853	3.5763750392129e-06
16091	ENSG00000159459	chr15	43335541	3.5763750392129e-06
16092	ENSG00000159459	chr15	43374908	3.5763750392129e-06
16093	ENSG00000074803	chr15	48483860	0.0126022473967115
16094	ENSG00000074803	chr15	48483961	0.0126022473967115
16095	ENSG00000156958	chr15	49447852	0.0488498875659415
16096	ENSG00000156958	chr15	49447961	0.0488498875659415
16097	ENSG00000156958	chr15	49462212	0.0488498875659415
16098	ENSG00000156958	chr15	49462400	0.0488498875659415
16099	ENSG00000156958	chr15	49462420	0.0488498875659415
16100	ENSG00000156958	chr15	49462456	0.0488498875659415
16101	ENSG00000156958	chr15	49462478	0.0488498875659415
16102	ENSG00000156958	chr15	49462479	0.0488498875659415
16103	ENSG00000156958	chr15	49462508	0.0488498875659415
16104	ENSG00000156958	chr15	49462674	0.0488498875659415
16105	ENSG00000156958	chr15	49531416	0.0488498875659415
16106	ENSG00000092439	chr15	50844669	0.00253426507905773
16107	ENSG00000092439	chr15	50852489	0.00253426507905773
16108	ENSG00000092439	chr15	50852491	0.00253426507905773
16109	ENSG00000092439	chr15	50853836	0.00253426507905773
16110	ENSG00000137869	chr15	51500253	0.410543517123533
16111	ENSG00000137869	chr15	51500254	0.410543517123533
16112	ENSG00000137869	chr15	51502377	0.410543517123533
16113	ENSG00000137869	chr15	51502710	0.410543517123533
16114	ENSG00000137869	chr15	51504723	0.410543517123533
16115	ENSG00000137869	chr15	51504723	0.410543517123533
16116	ENSG00000137869	chr15	51507228	0.410543517123533
16117	ENSG00000137869	chr15	51507378	0.410543517123533
16118	ENSG00000137869	chr15	51507907	0.410543517123533
16119	ENSG00000137869	chr15	51510754	0.410543517123533
16120	ENSG00000128918	chr15	58245621	4.11025347032078e-17
16121	ENSG00000128918	chr15	58245628	4.11025347032078e-17
16122	ENSG00000128918	chr15	58246017	4.11025347032078e-17
16123	ENSG00000128918	chr15	58247260	4.11025347032078e-17
16124	ENSG00000128918	chr15	58284980	4.11025347032078e-17
16125	ENSG00000128918	chr15	58287287	4.11025347032078e-17
16126	ENSG00000128918	chr15	58304286	4.11025347032078e-17
16127	ENSG00000128918	chr15	58306103	4.11025347032078e-17
16128	ENSG00000128918	chr15	58306135	4.11025347032078e-17
16129	ENSG00000128918	chr15	58306183	4.11025347032078e-17
16130	ENSG00000128918	chr15	58306458	4.11025347032078e-17
16131	ENSG00000103569	chr15	58430367	0.768407700774551
16132	ENSG00000103569	chr15	58430394	0.768407700774551
16133	ENSG00000103569	chr15	58430579	0.768407700774551
16134	ENSG00000128918	chr15	58430645	4.11025347032078e-17
16135	ENSG00000128918	chr15	58538381	4.11025347032078e-17
16136	ENSG00000128918	chr15	58549646	4.11025347032078e-17
16137	ENSG00000128918	chr15	58549646	4.11025347032078e-17
16138	ENSG00000166035	chr15	58723996	0.000109635922062852
16139	ENSG00000166035	chr15	58724189	0.000109635922062852
16140	ENSG00000166035	chr15	58724189	0.000109635922062852
16141	ENSG00000137845	chr15	58887402	0.0390776690864827
16142	ENSG00000137845	chr15	58889070	0.0390776690864827
16143	ENSG00000137845	chr15	58889362	0.0390776690864827
16144	ENSG00000137845	chr15	58889662	0.0390776690864827
16145	ENSG00000137845	chr15	58919910	0.0390776690864827
16146	ENSG00000137845	chr15	58947441	0.0390776690864827
16147	ENSG00000137845	chr15	58957344	0.0390776690864827
16148	ENSG00000137845	chr15	58957350	0.0390776690864827
16149	ENSG00000137845	chr15	58957380	0.0390776690864827
16150	ENSG00000137845	chr15	58971357	0.0390776690864827
16151	ENSG00000137845	chr15	58974450	0.0390776690864827
16152	ENSG00000069667	chr15	60823726	3.9537027765516e-13
16153	ENSG00000069667	chr15	60942819	3.9537027765516e-13
16154	ENSG00000069667	chr15	60970422	3.9537027765516e-13
16155	ENSG00000069667	chr15	61331024	3.9537027765516e-13
16156	ENSG00000069667	chr15	61468273	3.9537027765516e-13
16157	ENSG00000138613	chr15	63568216	0.0509597484495709
16158	ENSG00000138613	chr15	63569752	0.0509597484495709
16159	ENSG00000138613	chr15	63569808	0.0509597484495709
16160	ENSG00000138613	chr15	63569816	0.0509597484495709
16161	ENSG00000138613	chr15	63569879	0.0509597484495709
16162	ENSG00000169118	chr15	64457715	0.0141746884585351
16163	ENSG00000169118	chr15	64457932	0.0141746884585351
16164	ENSG00000169118	chr15	64463827	0.0141746884585351
16165	ENSG00000169118	chr15	64481604	0.0141746884585351
16166	ENSG00000074603	chr15	65734800	0.000212953054094631
16167	ENSG00000074603	chr15	65738954	0.000212953054094631
16168	ENSG00000074603	chr15	65738956	0.000212953054094631
16169	ENSG00000074603	chr15	65738958	0.000212953054094631
16170	ENSG00000074603	chr15	65738974	0.000212953054094631
16171	ENSG00000074603	chr15	65739077	0.000212953054094631
16172	ENSG00000074603	chr15	65739078	0.000212953054094631
16173	ENSG00000074603	chr15	65790254	0.000212953054094631
16174	ENSG00000074603	chr15	65790288	0.000212953054094631
16175	ENSG00000169032	chr15	66679154	0.618723563042151
16176	ENSG00000169032	chr15	66679174	0.618723563042151
16177	ENSG00000166949	chr15	67356100	0.876340047443235
16178	ENSG00000166949	chr15	67358182	0.876340047443235
16179	ENSG00000166949	chr15	67370323	0.876340047443235
16180	ENSG00000137764	chr15	67835046	0.116321211716502
16181	ENSG00000137764	chr15	67835600	0.116321211716502
16182	ENSG00000137764	chr15	67835668	0.116321211716502
16183	ENSG00000137764	chr15	67841335	0.116321211716502
16184	ENSG00000137764	chr15	67855637	0.116321211716502
16185	ENSG00000137764	chr15	67878079	0.116321211716502
16186	ENSG00000137764	chr15	67878225	0.116321211716502
16187	ENSG00000137764	chr15	67932890	0.116321211716502
16188	ENSG00000137764	chr15	67995695	0.116321211716502
16189	ENSG00000137764	chr15	68010334	0.116321211716502
16190	ENSG00000137809	chr15	68594049	0.619044977435127
16191	ENSG00000137809	chr15	68594049	0.619044977435127
16192	ENSG00000140332	chr15	70340128	0.000528427702021439
16193	ENSG00000140332	chr15	70340542	0.000528427702021439
16194	ENSG00000140332	chr15	70340613	0.000528427702021439
16195	ENSG00000140332	chr15	70341207	0.000528427702021439
16196	ENSG00000140332	chr15	70341314	0.000528427702021439
16197	ENSG00000140332	chr15	70341429	0.000528427702021439
16198	ENSG00000140332	chr15	70341429	0.000528427702021439
16199	ENSG00000140332	chr15	70342137	0.000528427702021439
16200	ENSG00000140332	chr15	70342137	0.000528427702021439
16201	ENSG00000140332	chr15	70342137	0.000528427702021439
16202	ENSG00000140332	chr15	70342137	0.000528427702021439
16203	ENSG00000140332	chr15	70342140	0.000528427702021439
16204	ENSG00000140332	chr15	70342140	0.000528427702021439
16205	ENSG00000140332	chr15	70342140	0.000528427702021439
16206	ENSG00000140332	chr15	70342174	0.000528427702021439
16207	ENSG00000140332	chr15	70342435	0.000528427702021439
16208	ENSG00000140332	chr15	70342435	0.000528427702021439
16209	ENSG00000140332	chr15	70358461	0.000528427702021439
16210	ENSG00000140332	chr15	70358481	0.000528427702021439
16211	ENSG00000156642	chr15	73852354	0.025094490265433
16212	ENSG00000156642	chr15	73852354	0.025094490265433
16213	ENSG00000156642	chr15	73853157	0.025094490265433
16214	ENSG00000156642	chr15	73853174	0.025094490265433
16215	ENSG00000156642	chr15	73854250	0.025094490265433
16216	ENSG00000156642	chr15	73854250	0.025094490265433
16217	ENSG00000156642	chr15	73862538	0.025094490265433
16218	ENSG00000156642	chr15	73862568	0.025094490265433
16219	ENSG00000156642	chr15	73862614	0.025094490265433
16220	ENSG00000156642	chr15	73883976	0.025094490265433
16221	ENSG00000156642	chr15	73884348	0.025094490265433
16222	ENSG00000140464	chr15	74287013	2.24396197495594e-07
16223	ENSG00000140464	chr15	74287057	2.24396197495594e-07
16224	ENSG00000140464	chr15	74287057	2.24396197495594e-07
16225	ENSG00000140464	chr15	74287069	2.24396197495594e-07
16226	ENSG00000140464	chr15	74287071	2.24396197495594e-07
16227	ENSG00000140464	chr15	74287073	2.24396197495594e-07
16228	ENSG00000140464	chr15	74287084	2.24396197495594e-07
16229	ENSG00000140464	chr15	74287084	2.24396197495594e-07
16230	ENSG00000140464	chr15	74287084	2.24396197495594e-07
16231	ENSG00000140464	chr15	74287143	2.24396197495594e-07
16232	ENSG00000140464	chr15	74290364	2.24396197495594e-07
16233	ENSG00000140464	chr15	74315245	2.24396197495594e-07
16234	ENSG00000140464	chr15	74315252	2.24396197495594e-07
16235	ENSG00000140464	chr15	74315321	2.24396197495594e-07
16236	ENSG00000140464	chr15	74315635	2.24396197495594e-07
16237	ENSG00000140464	chr15	74317220	2.24396197495594e-07
16238	ENSG00000169783	chr15	77906011	0.00776311320565636
16239	ENSG00000169783	chr15	77907694	0.00776311320565636
16240	ENSG00000169783	chr15	77907854	0.00776311320565636
16241	ENSG00000169783	chr15	77908014	0.00776311320565636
16242	ENSG00000169783	chr15	77908063	0.00776311320565636
16243	ENSG00000169783	chr15	77908123	0.00776311320565636
16244	ENSG00000169783	chr15	77908174	0.00776311320565636
16245	ENSG00000169783	chr15	77908195	0.00776311320565636
16246	ENSG00000169783	chr15	77908218	0.00776311320565636
16247	ENSG00000169783	chr15	77969448	0.00776311320565636
16248	ENSG00000169783	chr15	77969450	0.00776311320565636
16249	ENSG00000169783	chr15	77969497	0.00776311320565636
16250	ENSG00000080644	chr15	78885393	0.922295725427072
16251	ENSG00000080644	chr15	78885393	0.922295725427072
16252	ENSG00000080644	chr15	78887646	0.922295725427072
16253	ENSG00000156222	chr15	85427891	0.351257697561381
16254	ENSG00000156222	chr15	85427891	0.351257697561381
16255	ENSG00000156222	chr15	85427892	0.351257697561381
16256	ENSG00000156222	chr15	85427908	0.351257697561381
16257	ENSG00000156222	chr15	85427912	0.351257697561381
16258	ENSG00000156222	chr15	85427912	0.351257697561381
16259	ENSG00000073417	chr15	85523670	0.000114085083070367
16260	ENSG00000073417	chr15	85523743	0.000114085083070367
16261	ENSG00000073417	chr15	85525204	0.000114085083070367
16262	ENSG00000073417	chr15	85525211	0.000114085083070367
16263	ENSG00000073417	chr15	85525456	0.000114085083070367
16264	ENSG00000140538	chr15	88418229	2.92825946539863e-10
16265	ENSG00000140538	chr15	88420021	2.92825946539863e-10
16266	ENSG00000140538	chr15	88420021	2.92825946539863e-10
16267	ENSG00000140538	chr15	88459492	2.92825946539863e-10
16268	ENSG00000140538	chr15	88459503	2.92825946539863e-10
16269	ENSG00000140538	chr15	88472232	2.92825946539863e-10
16270	ENSG00000140538	chr15	88520597	2.92825946539863e-10
16271	ENSG00000140538	chr15	88522284	2.92825946539863e-10
16272	ENSG00000140538	chr15	88522297	2.92825946539863e-10
16273	ENSG00000140538	chr15	88680691	2.92825946539863e-10
16274	ENSG00000197299	chr15	91260557	2.93716072736942e-15
16275	ENSG00000197299	chr15	91260624	2.93716072736942e-15
16276	ENSG00000197299	chr15	91260634	2.93716072736942e-15
16277	ENSG00000197299	chr15	91337030	2.93716072736942e-15
